Stimulus,Repetition,TrialNumber,SpikeTimes
18,55,1075,0.04452
18,55,1075,0.04562
18,55,1075,0.05274
18,56,1076,0.00172
18,56,1076,0.00264
18,56,1076,0.00898
18,56,1076,0.01202
18,56,1076,0.01288
18,56,1076,0.01372
18,56,1076,0.01772
18,56,1076,0.01926
18,56,1076,0.02024
18,56,1076,0.0232
18,56,1076,0.02436
18,56,1076,0.02728
18,56,1076,0.02848
18,56,1076,0.02956
18,56,1076,0.03136
18,56,1076,0.03408
18,56,1076,0.03672
18,56,1076,0.0411
18,56,1076,0.04388
18,56,1076,0.045
18,56,1076,0.04798
18,56,1076,0.0527
18,56,1076,0.0578
18,57,1077,0.00212
18,57,1077,0.00308
18,57,1077,0.00408
18,57,1077,0.00696
18,57,1077,0.00812
18,57,1077,0.00906
18,57,1077,0.01162
18,57,1077,0.01358
18,57,1077,0.01894
18,57,1077,0.01982
18,57,1077,0.02548
18,57,1077,0.02688
18,57,1077,0.02964
18,57,1077,0.03502
18,57,1077,0.03714
18,57,1077,0.04008
18,57,1077,0.04258
18,57,1077,0.04692
18,57,1077,0.05004
18,58,1078,0.0016
18,58,1078,0.00248
18,58,1078,0.00338
18,58,1078,0.00618
18,58,1078,0.00774
18,58,1078,0.00984
18,58,1078,0.01338
18,58,1078,0.02312
18,58,1078,0.02432
18,58,1078,0.02554
18,58,1078,0.0285
18,58,1078,0.02972
18,58,1078,0.03196
18,58,1078,0.03312
18,58,1078,0.0349
18,58,1078,0.03742
18,58,1078,0.03984
18,58,1078,0.04072
18,58,1078,0.0416
18,58,1078,0.04282
18,58,1078,0.05096
18,59,1079,0.00198
18,59,1079,0.00276
18,59,1079,0.00466
18,59,1079,0.01082
18,59,1079,0.01168
18,59,1079,0.01404
18,59,1079,0.01534
18,59,1079,0.01876
18,59,1079,0.0199
18,59,1079,0.02346
18,59,1079,0.02568
18,59,1079,0.02888
18,59,1079,0.03754
18,59,1079,0.03846
18,59,1079,0.04046
18,59,1079,0.04222
18,59,1079,0.0454
18,59,1079,0.0463
18,59,1079,0.04868
18,60,1080,0.00162
18,60,1080,0.00258
18,60,1080,0.00528
18,60,1080,0.00774
18,60,1080,0.0101
18,60,1080,0.01334
18,60,1080,0.01542
18,60,1080,0.02084
18,60,1080,0.0228
18,60,1080,0.02912
18,60,1080,0.03734
18,60,1080,0.04082
18,60,1080,0.04228
18,60,1080,0.04788
18,60,1080,0.04994
19,1,1081,0.00188
19,1,1081,0.00388
19,1,1081,0.00478
19,1,1081,0.00622
19,1,1081,0.00878
19,1,1081,0.0109
19,1,1081,0.01536
19,1,1081,0.01636
19,1,1081,0.0194
19,1,1081,0.02046
19,1,1081,0.0223
19,1,1081,0.02334
19,1,1081,0.02662
19,1,1081,0.03234
19,1,1081,0.03416
19,1,1081,0.03508
19,1,1081,0.03588
19,1,1081,0.04184
19,1,1081,0.0458
19,1,1081,0.0474
19,1,1081,0.04828
19,1,1081,0.0502
19,2,1082,0.00214
19,2,1082,0.0032
19,2,1082,0.0041
19,2,1082,0.00528
19,2,1082,0.0071
19,2,1082,0.01236
19,2,1082,0.01342
19,2,1082,0.01436
19,2,1082,0.01536
19,2,1082,0.01946
19,2,1082,0.02236
19,2,1082,0.02388
19,2,1082,0.02892
19,2,1082,0.02976
19,2,1082,0.03134
19,2,1082,0.03644
19,2,1082,0.0387
19,2,1082,0.04526
19,2,1082,0.04758
19,2,1082,0.05248
19,3,1083,0.0029
19,3,1083,0.00396
19,3,1083,0.00496
19,3,1083,0.00778
19,3,1083,0.01072
19,3,1083,0.01158
19,3,1083,0.0144
19,3,1083,0.01614
19,3,1083,0.01708
19,3,1083,0.02236
19,3,1083,0.02444
19,3,1083,0.02524
19,3,1083,0.02616
19,3,1083,0.02816
19,3,1083,0.03426
19,3,1083,0.03914
19,3,1083,0.04118
19,3,1083,0.0454
19,3,1083,0.04674
19,3,1083,0.04774
19,3,1083,0.04936
19,4,1084,0.00178
19,4,1084,0.00272
19,4,1084,0.00472
19,4,1084,0.00628
19,4,1084,0.00714
19,4,1084,0.013
19,4,1084,0.01438
19,4,1084,0.01586
19,4,1084,0.01848
19,4,1084,0.01976
19,4,1084,0.02078
19,4,1084,0.02214
19,4,1084,0.02342
19,4,1084,0.0253
19,4,1084,0.02844
19,4,1084,0.02948
19,4,1084,0.0341
19,4,1084,0.03854
19,4,1084,0.03992
19,4,1084,0.04374
19,4,1084,0.04608
19,4,1084,0.04816
19,4,1084,0.05076
19,4,1084,0.05216
19,5,1085,0.00094
19,5,1085,0.00224
19,5,1085,0.00336
19,5,1085,0.00424
19,5,1085,0.00528
19,5,1085,0.00642
19,5,1085,0.00852
19,5,1085,0.00952
19,5,1085,0.0105
19,5,1085,0.02178
19,5,1085,0.02458
19,5,1085,0.02842
19,5,1085,0.02976
19,5,1085,0.03154
19,5,1085,0.03434
19,5,1085,0.0377
19,5,1085,0.03932
19,5,1085,0.05048
19,5,1085,0.05136
19,6,1086,0.00212
19,6,1086,0.00484
19,6,1086,0.00562
19,6,1086,0.0067
19,6,1086,0.00804
19,6,1086,0.00916
19,6,1086,0.0132
19,6,1086,0.01632
19,6,1086,0.01718
19,6,1086,0.02382
19,6,1086,0.02646
19,6,1086,0.03842
19,6,1086,0.04102
19,6,1086,0.04308
19,6,1086,0.04762
19,7,1087,0.0018
19,7,1087,0.00394
19,7,1087,0.00646
19,7,1087,0.00742
19,7,1087,0.00972
19,7,1087,0.01272
19,7,1087,0.01594
19,7,1087,0.02004
19,7,1087,0.02228
19,7,1087,0.02408
19,7,1087,0.02518
19,7,1087,0.02728
19,7,1087,0.02892
19,7,1087,0.03106
19,7,1087,0.03276
19,7,1087,0.03388
19,7,1087,0.03578
19,7,1087,0.0421
19,7,1087,0.04788
19,7,1087,0.04912
19,8,1088,0.00164
19,8,1088,0.00348
19,8,1088,0.00672
19,8,1088,0.008
19,8,1088,0.0113
19,8,1088,0.01368
19,8,1088,0.01514
19,8,1088,0.01626
19,8,1088,0.02194
19,8,1088,0.02288
19,8,1088,0.0272
19,8,1088,0.02814
19,8,1088,0.0295
19,8,1088,0.03096
19,8,1088,0.03306
19,8,1088,0.03784
19,8,1088,0.04066
19,8,1088,0.0449
19,8,1088,0.0462
19,8,1088,0.0479
19,9,1089,0.00224
19,9,1089,0.003
19,9,1089,0.00466
19,9,1089,0.00592
19,9,1089,0.00992
19,9,1089,0.01264
19,9,1089,0.01482
19,9,1089,0.01576
19,9,1089,0.018
19,9,1089,0.02168
19,9,1089,0.02344
19,9,1089,0.02564
19,9,1089,0.02668
19,9,1089,0.03092
19,9,1089,0.03302
19,9,1089,0.0385
19,9,1089,0.04476
19,9,1089,0.05068
19,9,1089,0.0516
19,9,1089,0.0936
19,10,1090,0.00152
19,10,1090,0.00232
19,10,1090,0.00318
19,10,1090,0.00484
19,10,1090,0.00812
19,10,1090,0.01396
19,10,1090,0.01532
19,10,1090,0.01928
19,10,1090,0.0238
19,10,1090,0.03172
19,10,1090,0.0327
19,10,1090,0.03394
19,10,1090,0.03838
19,10,1090,0.03962
19,10,1090,0.04314
19,10,1090,0.04566
19,10,1090,0.04922
19,10,1090,0.05204
19,11,1091,0.00232
19,11,1091,0.0037
19,11,1091,0.00504
19,11,1091,0.00796
19,11,1091,0.01138
19,11,1091,0.0142
19,11,1091,0.0161
19,11,1091,0.01706
19,11,1091,0.01832
19,11,1091,0.022
19,11,1091,0.02286
19,11,1091,0.0307
19,11,1091,0.0333
19,11,1091,0.0394
19,11,1091,0.04276
19,11,1091,0.04428
19,11,1091,0.04858
19,11,1091,0.0504
19,12,1092,0.00022
19,12,1092,0.00252
19,12,1092,0.0035
19,12,1092,0.00448
19,12,1092,0.00606
19,12,1092,0.00736
19,12,1092,0.01014
19,12,1092,0.01188
19,12,1092,0.01338
19,12,1092,0.01564
19,12,1092,0.01804
19,12,1092,0.01974
19,12,1092,0.0234
19,12,1092,0.02508
19,12,1092,0.0264
19,12,1092,0.0295
19,12,1092,0.03044
19,12,1092,0.03166
19,12,1092,0.03816
19,12,1092,0.03996
19,12,1092,0.04224
19,12,1092,0.05108
19,13,1093,0.00222
19,13,1093,0.0041
19,13,1093,0.005
19,13,1093,0.0071
19,13,1093,0.00814
19,13,1093,0.0096
19,13,1093,0.01258
19,13,1093,0.0146
19,13,1093,0.0156
19,13,1093,0.01776
19,13,1093,0.0232
19,13,1093,0.02536
19,13,1093,0.0288
19,13,1093,0.03042
19,13,1093,0.03336
19,13,1093,0.03678
19,13,1093,0.0392
19,13,1093,0.04068
19,13,1093,0.04168
19,13,1093,0.0508
19,14,1094,0.0023
19,14,1094,0.00446
19,14,1094,0.00532
19,14,1094,0.00618
19,14,1094,0.00722
19,14,1094,0.00872
19,14,1094,0.0111
19,14,1094,0.01326
19,14,1094,0.01462
19,14,1094,0.01846
19,14,1094,0.02374
19,14,1094,0.0251
19,14,1094,0.02772
19,14,1094,0.0307
19,14,1094,0.034
19,14,1094,0.0431
19,14,1094,0.0447
19,14,1094,0.04644
19,15,1095,0.00186
19,15,1095,0.00332
19,15,1095,0.00428
19,15,1095,0.00614
19,15,1095,0.00936
19,15,1095,0.01054
19,15,1095,0.01194
19,15,1095,0.01444
19,15,1095,0.01832
19,15,1095,0.02184
19,15,1095,0.02718
19,15,1095,0.03098
19,15,1095,0.03178
19,15,1095,0.0346
19,15,1095,0.03764
19,15,1095,0.04128
19,15,1095,0.0443
19,15,1095,0.04798
19,15,1095,0.05062
19,16,1096,0.00166
19,16,1096,0.00244
19,16,1096,0.00382
19,16,1096,0.00514
19,16,1096,0.00608
19,16,1096,0.00996
19,16,1096,0.01292
19,16,1096,0.01374
19,16,1096,0.01462
19,16,1096,0.01618
19,16,1096,0.01946
19,16,1096,0.02444
19,16,1096,0.02598
19,16,1096,0.02818
19,16,1096,0.02966
19,16,1096,0.0321
19,16,1096,0.03534
19,16,1096,0.03622
19,16,1096,0.04306
19,16,1096,0.04402
19,16,1096,0.04664
19,16,1096,0.05168
19,16,1096,0.08342
19,17,1097,0.00158
19,17,1097,0.00238
19,17,1097,0.00332
19,17,1097,0.00468
19,17,1097,0.00752
19,17,1097,0.0085
19,17,1097,0.00968
19,17,1097,0.0139
19,17,1097,0.0163
19,17,1097,0.018
19,17,1097,0.02166
19,17,1097,0.023
19,17,1097,0.02992
19,17,1097,0.03628
19,17,1097,0.03926
19,17,1097,0.04028
19,17,1097,0.0443
19,17,1097,0.04644
19,17,1097,0.04788
19,17,1097,0.05138
19,18,1098,0.00188
19,18,1098,0.00272
19,18,1098,0.00486
19,18,1098,0.00816
19,18,1098,0.00998
19,18,1098,0.01316
19,18,1098,0.01802
19,18,1098,0.01916
19,18,1098,0.02142
19,18,1098,0.0235
19,18,1098,0.02488
19,18,1098,0.03114
19,18,1098,0.0326
19,18,1098,0.04308
19,18,1098,0.0455
19,18,1098,0.04748
19,18,1098,0.04976
19,18,1098,0.05074
19,19,1099,0.00166
19,19,1099,0.00292
19,19,1099,0.0043
19,19,1099,0.00618
19,19,1099,0.00708
19,19,1099,0.00904
19,19,1099,0.01042
19,19,1099,0.0117
19,19,1099,0.01458
19,19,1099,0.01538
19,19,1099,0.02204
19,19,1099,0.02366
19,19,1099,0.0246
19,19,1099,0.02806
19,19,1099,0.03188
19,19,1099,0.03464
19,19,1099,0.0363
19,19,1099,0.03906
19,19,1099,0.04332
19,19,1099,0.04602
19,20,1100,0.00022
19,20,1100,0.0016
19,20,1100,0.00592
19,20,1100,0.007
19,20,1100,0.00808
19,20,1100,0.009
19,20,1100,0.00996
19,20,1100,0.01132
19,20,1100,0.01872
19,20,1100,0.02064
19,20,1100,0.02302
19,20,1100,0.02462
19,20,1100,0.02704
19,20,1100,0.03428
19,20,1100,0.03862
19,20,1100,0.04156
19,20,1100,0.0447
19,20,1100,0.04742
19,20,1100,0.04918
19,20,1100,0.07892
19,21,1101,0.00164
19,21,1101,0.00324
19,21,1101,0.00654
19,21,1101,0.01058
19,21,1101,0.01242
19,21,1101,0.01348
19,21,1101,0.01508
19,21,1101,0.01594
19,21,1101,0.01758
19,21,1101,0.02128
19,21,1101,0.02572
19,21,1101,0.02828
19,21,1101,0.02934
19,21,1101,0.03036
19,21,1101,0.0317
19,21,1101,0.03612
19,21,1101,0.04144
19,21,1101,0.0428
19,21,1101,0.0467
19,21,1101,0.09506
19,22,1102,0.00164
19,22,1102,0.00318
19,22,1102,0.0042
19,22,1102,0.00714
19,22,1102,0.00874
19,22,1102,0.01274
19,22,1102,0.01644
19,22,1102,0.01876
19,22,1102,0.02508
19,22,1102,0.0328
19,22,1102,0.03434
19,22,1102,0.03582
19,22,1102,0.04322
19,22,1102,0.04624
19,22,1102,0.04832
19,22,1102,0.05064
19,23,1103,0.00206
19,23,1103,0.00322
19,23,1103,0.00552
19,23,1103,0.0087
19,23,1103,0.01126
19,23,1103,0.015
19,23,1103,0.01742
19,23,1103,0.02234
19,23,1103,0.02538
19,23,1103,0.0275
19,23,1103,0.02954
19,23,1103,0.03144
19,23,1103,0.03512
19,23,1103,0.04352
19,23,1103,0.04548
19,23,1103,0.04762
19,23,1103,0.05
19,24,1104,0.0018
19,24,1104,0.0028
19,24,1104,0.00368
19,24,1104,0.00528
19,24,1104,0.00776
19,24,1104,0.00872
19,24,1104,0.01368
19,24,1104,0.0148
19,24,1104,0.01658
19,24,1104,0.02412
19,24,1104,0.02494
19,24,1104,0.0258
19,24,1104,0.0299
19,24,1104,0.03996
19,24,1104,0.04074
19,24,1104,0.04276
19,24,1104,0.0474
19,24,1104,0.0491
19,24,1104,0.05054
19,25,1105,0.00172
19,25,1105,0.004
19,25,1105,0.00494
19,25,1105,0.00578
19,25,1105,0.00788
19,25,1105,0.011
19,25,1105,0.01384
19,25,1105,0.02102
19,25,1105,0.02278
19,25,1105,0.02384
19,25,1105,0.02494
19,25,1105,0.02788
19,25,1105,0.0288
19,25,1105,0.0326
19,25,1105,0.0369
19,25,1105,0.03804
19,25,1105,0.03996
19,25,1105,0.0414
19,25,1105,0.0435
19,25,1105,0.04922
19,26,1106,0.00238
19,26,1106,0.00596
19,26,1106,0.01052
19,26,1106,0.01154
19,26,1106,0.01698
19,26,1106,0.02178
19,26,1106,0.02344
19,26,1106,0.02868
19,26,1106,0.02968
19,26,1106,0.03224
19,26,1106,0.03416
19,26,1106,0.04308
19,26,1106,0.04448
19,26,1106,0.04712
19,26,1106,0.04922
19,27,1107,0.00164
19,27,1107,0.0025
19,27,1107,0.00686
19,27,1107,0.0078
19,27,1107,0.01102
19,27,1107,0.0136
19,27,1107,0.01552
19,27,1107,0.01664
19,27,1107,0.02222
19,27,1107,0.02806
19,27,1107,0.02892
19,27,1107,0.03028
19,27,1107,0.0391
19,27,1107,0.04016
19,27,1107,0.0418
19,27,1107,0.04426
19,27,1107,0.04572
19,27,1107,0.05
19,28,1108,0.00154
19,28,1108,0.00238
19,28,1108,0.0057
19,28,1108,0.00856
19,28,1108,0.01086
19,28,1108,0.012
19,28,1108,0.01508
19,28,1108,0.0168
19,28,1108,0.02312
19,28,1108,0.02646
19,28,1108,0.0281
19,28,1108,0.0294
19,28,1108,0.03444
19,28,1108,0.03818
19,28,1108,0.04226
19,28,1108,0.04376
19,28,1108,0.04766
19,28,1108,0.05148
19,28,1108,0.05236
19,29,1109,0.0019
19,29,1109,0.00332
19,29,1109,0.0043
19,29,1109,0.00912
19,29,1109,0.01102
19,29,1109,0.01496
19,29,1109,0.01626
19,29,1109,0.01728
19,29,1109,0.0257
19,29,1109,0.0281
19,29,1109,0.03492
19,29,1109,0.04556
19,29,1109,0.04782
19,30,1110,0.00166
19,30,1110,0.003
19,30,1110,0.00412
19,30,1110,0.00612
19,30,1110,0.00874
19,30,1110,0.01242
19,30,1110,0.01492
19,30,1110,0.01666
19,30,1110,0.01796
19,30,1110,0.02698
19,30,1110,0.03006
19,30,1110,0.0317
19,30,1110,0.03464
19,30,1110,0.0392
19,30,1110,0.04064
19,30,1110,0.04158
19,30,1110,0.04652
19,30,1110,0.09466
19,31,1111,0.00164
19,31,1111,0.00378
19,31,1111,0.00466
19,31,1111,0.00558
19,31,1111,0.0105
19,31,1111,0.0138
19,31,1111,0.01482
19,31,1111,0.01594
19,31,1111,0.01744
19,31,1111,0.0194
19,31,1111,0.02614
19,31,1111,0.0292
19,31,1111,0.03064
19,31,1111,0.03352
19,31,1111,0.03796
19,31,1111,0.03976
19,31,1111,0.04662
19,31,1111,0.04802
19,31,1111,0.04898
19,32,1112,0.00202
19,32,1112,0.00422
19,32,1112,0.00506
19,32,1112,0.00642
19,32,1112,0.00868
19,32,1112,0.01186
19,32,1112,0.01888
19,32,1112,0.0208
19,32,1112,0.02708
19,32,1112,0.02872
19,32,1112,0.03062
19,32,1112,0.03558
19,32,1112,0.03714
19,32,1112,0.0382
19,32,1112,0.03994
19,32,1112,0.04904
19,32,1112,0.05112
19,33,1113,0.00216
19,33,1113,0.0034
19,33,1113,0.00686
19,33,1113,0.00796
19,33,1113,0.00958
19,33,1113,0.0177
19,33,1113,0.02014
19,33,1113,0.02222
19,33,1113,0.02354
19,33,1113,0.02506
19,33,1113,0.02744
19,33,1113,0.03164
19,33,1113,0.03262
19,33,1113,0.03388
19,33,1113,0.03706
19,33,1113,0.03828
19,33,1113,0.04338
19,33,1113,0.04766
19,33,1113,0.04954
19,34,1114,0.00162
19,34,1114,0.00252
19,34,1114,0.0042
19,34,1114,0.00622
19,34,1114,0.00754
19,34,1114,0.00944
19,34,1114,0.0115
19,34,1114,0.01502
19,34,1114,0.01808
19,34,1114,0.02092
19,34,1114,0.0281
19,34,1114,0.0295
19,34,1114,0.0315
19,34,1114,0.03702
19,34,1114,0.03984
19,34,1114,0.0413
19,34,1114,0.04256
19,34,1114,0.04376
19,34,1114,0.04684
19,34,1114,0.04842
19,34,1114,0.08252
19,35,1115,0.00042
19,35,1115,0.00168
19,35,1115,0.00258
19,35,1115,0.00654
19,35,1115,0.00936
19,35,1115,0.01042
19,35,1115,0.01166
19,35,1115,0.01592
19,35,1115,0.01858
19,35,1115,0.02162
19,35,1115,0.02524
19,35,1115,0.02812
19,35,1115,0.03218
19,35,1115,0.03724
19,35,1115,0.0399
19,35,1115,0.04598
19,35,1115,0.04688
19,35,1115,0.04866
19,36,1116,0.00154
19,36,1116,0.0024
19,36,1116,0.00504
19,36,1116,0.007
19,36,1116,0.0099
19,36,1116,0.01266
19,36,1116,0.01458
19,36,1116,0.02078
19,36,1116,0.02494
19,36,1116,0.02594
19,36,1116,0.0284
19,36,1116,0.03014
19,36,1116,0.03416
19,36,1116,0.03524
19,36,1116,0.03712
19,36,1116,0.03868
19,36,1116,0.04532
19,36,1116,0.04674
19,36,1116,0.07746
19,37,1117,0.00192
19,37,1117,0.00362
19,37,1117,0.00494
19,37,1117,0.01178
19,37,1117,0.0139
19,37,1117,0.01604
19,37,1117,0.02534
19,37,1117,0.02824
19,37,1117,0.02926
19,37,1117,0.03624
19,37,1117,0.04352
19,37,1117,0.04718
19,37,1117,0.0499
19,37,1117,0.06838
19,38,1118,0.00176
19,38,1118,0.00418
19,38,1118,0.0057
19,38,1118,0.00748
19,38,1118,0.00966
19,38,1118,0.01152
19,38,1118,0.0135
19,38,1118,0.01528
19,38,1118,0.02112
19,38,1118,0.02322
19,38,1118,0.02442
19,38,1118,0.0288
19,38,1118,0.03348
19,38,1118,0.04172
19,38,1118,0.04474
19,38,1118,0.0464
19,38,1118,0.05058
19,38,1118,0.0522
19,39,1119,0.00158
19,39,1119,0.00238
19,39,1119,0.00376
19,39,1119,0.00466
19,39,1119,0.00602
19,39,1119,0.01172
19,39,1119,0.01256
19,39,1119,0.01388
19,39,1119,0.01556
19,39,1119,0.01866
19,39,1119,0.02024
19,39,1119,0.02174
19,39,1119,0.027
19,39,1119,0.03096
19,39,1119,0.0329
19,39,1119,0.03446
19,39,1119,0.03536
19,39,1119,0.0371
19,39,1119,0.0383
19,39,1119,0.04326
19,39,1119,0.04762
19,39,1119,0.04972
19,40,1120,0.00202
19,40,1120,0.00282
19,40,1120,0.00712
19,40,1120,0.00828
19,40,1120,0.01138
19,40,1120,0.01226
19,40,1120,0.01362
19,40,1120,0.01862
19,40,1120,0.01996
19,40,1120,0.02426
19,40,1120,0.0267
19,40,1120,0.03162
19,40,1120,0.03736
19,40,1120,0.03896
19,40,1120,0.04002
19,40,1120,0.04194
19,40,1120,0.0478
19,40,1120,0.05122
19,41,1121,0.00176
19,41,1121,0.00336
19,41,1121,0.00604
19,41,1121,0.00774
19,41,1121,0.0121
19,41,1121,0.01356
19,41,1121,0.01476
19,41,1121,0.01696
19,41,1121,0.02524
19,41,1121,0.03014
19,41,1121,0.03098
19,41,1121,0.0378
19,41,1121,0.0386
19,41,1121,0.03964
19,41,1121,0.04572
19,41,1121,0.04796
19,42,1122,0.0019
19,42,1122,0.0027
19,42,1122,0.00418
19,42,1122,0.00676
19,42,1122,0.00932
19,42,1122,0.01606
19,42,1122,0.0186
19,42,1122,0.0194
19,42,1122,0.02668
19,42,1122,0.0281
19,42,1122,0.0313
19,42,1122,0.03352
19,42,1122,0.03796
19,42,1122,0.04064
19,42,1122,0.0442
19,42,1122,0.04718
19,42,1122,0.0492
19,42,1122,0.05114
19,43,1123,0.0018
19,43,1123,0.00272
19,43,1123,0.00708
19,43,1123,0.0101
19,43,1123,0.01208
19,43,1123,0.01458
19,43,1123,0.0175
19,43,1123,0.01958
19,43,1123,0.02508
19,43,1123,0.02622
19,43,1123,0.02798
19,43,1123,0.0321
19,43,1123,0.03608
19,43,1123,0.03694
19,43,1123,0.04202
19,43,1123,0.0442
19,43,1123,0.0456
19,43,1123,0.04672
19,44,1124,0.0017
19,44,1124,0.00426
19,44,1124,0.00524
19,44,1124,0.0115
19,44,1124,0.01298
19,44,1124,0.01408
19,44,1124,0.02198
19,44,1124,0.02534
19,44,1124,0.02868
19,44,1124,0.02956
19,44,1124,0.03386
19,44,1124,0.04042
19,44,1124,0.05182
19,44,1124,0.05288
19,44,1124,0.0861
19,45,1125,0.00206
19,45,1125,0.00702
19,45,1125,0.00854
19,45,1125,0.01196
19,45,1125,0.01296
19,45,1125,0.01418
19,45,1125,0.01622
19,45,1125,0.0181
19,45,1125,0.02246
19,45,1125,0.03092
19,45,1125,0.04372
19,45,1125,0.04644
19,45,1125,0.04856
19,46,1126,0.00174
19,46,1126,0.00304
19,46,1126,0.0093
19,46,1126,0.0125
19,46,1126,0.0133
19,46,1126,0.0181
19,46,1126,0.02132
19,46,1126,0.02388
19,46,1126,0.03614
19,46,1126,0.0386
19,46,1126,0.0394
19,46,1126,0.04348
19,46,1126,0.04618
19,47,1127,0.00164
19,47,1127,0.00244
19,47,1127,0.00492
19,47,1127,0.00652
19,47,1127,0.00796
19,47,1127,0.00968
19,47,1127,0.0111
19,47,1127,0.0136
19,47,1127,0.01818
19,47,1127,0.02192
19,47,1127,0.0239
19,47,1127,0.02476
19,47,1127,0.02792
19,47,1127,0.02898
19,47,1127,0.03082
19,47,1127,0.0319
19,47,1127,0.03368
19,47,1127,0.0446
19,47,1127,0.05186
19,48,1128,0.00176
19,48,1128,0.00318
19,48,1128,0.00426
19,48,1128,0.00558
19,48,1128,0.00862
19,48,1128,0.0133
19,48,1128,0.01492
19,48,1128,0.01592
19,48,1128,0.02066
19,48,1128,0.02482
19,48,1128,0.02636
19,48,1128,0.02924
19,48,1128,0.03136
19,48,1128,0.03452
19,48,1128,0.03542
19,48,1128,0.0368
19,48,1128,0.04004
19,48,1128,0.04324
19,48,1128,0.04478
19,48,1128,0.0514
19,49,1129,0.00152
19,49,1129,0.00308
19,49,1129,0.00586
19,49,1129,0.0097
19,49,1129,0.01136
19,49,1129,0.01734
19,49,1129,0.01954
19,49,1129,0.0214
19,49,1129,0.03128
19,49,1129,0.03236
19,49,1129,0.03342
19,49,1129,0.04486
19,49,1129,0.0472
19,49,1129,0.04958
19,49,1129,0.05234
19,50,1130,0.00174
19,50,1130,0.00274
19,50,1130,0.00384
19,50,1130,0.00828
19,50,1130,0.0103
19,50,1130,0.01758
19,50,1130,0.02494
19,50,1130,0.02674
19,50,1130,0.02772
19,50,1130,0.03182
19,50,1130,0.0389
19,50,1130,0.03994
19,50,1130,0.04238
19,50,1130,0.09594
19,51,1131,0.00158
19,51,1131,0.00292
19,51,1131,0.00448
19,51,1131,0.00732
19,51,1131,0.0099
19,51,1131,0.01192
19,51,1131,0.01574
19,51,1131,0.02066
19,51,1131,0.0231
19,51,1131,0.03252
19,51,1131,0.03702
19,51,1131,0.04016
19,51,1131,0.04356
19,51,1131,0.04666
19,51,1131,0.04834
19,51,1131,0.07664
19,51,1131,0.0917
19,52,1132,0.0017
19,52,1132,0.00258
19,52,1132,0.0052
19,52,1132,0.011
19,52,1132,0.01286
19,52,1132,0.01722
19,52,1132,0.0216
19,52,1132,0.03192
19,52,1132,0.03416
19,52,1132,0.03784
19,52,1132,0.03958
19,52,1132,0.05216
19,53,1133,0.0016
19,53,1133,0.00382
19,53,1133,0.0061
19,53,1133,0.00718
19,53,1133,0.0122
19,53,1133,0.01304
19,53,1133,0.02162
19,53,1133,0.02446
19,53,1133,0.02812
19,53,1133,0.03106
19,53,1133,0.03822
19,53,1133,0.03908
19,53,1133,0.04054
19,53,1133,0.04412
19,53,1133,0.0451
19,53,1133,0.05216
19,53,1133,0.09766
19,54,1134,0.00174
19,54,1134,0.00258
19,54,1134,0.0059
19,54,1134,0.0068
19,54,1134,0.00846
19,54,1134,0.01084
19,54,1134,0.01166
19,54,1134,0.01568
19,54,1134,0.01658
19,54,1134,0.01744
19,54,1134,0.0335
19,54,1134,0.03574
19,54,1134,0.04118
19,54,1134,0.0457
19,54,1134,0.04726
19,54,1134,0.04876
19,54,1134,0.05118
19,55,1135,0.00166
19,55,1135,0.0033
19,55,1135,0.00448
19,55,1135,0.01038
19,55,1135,0.01188
19,55,1135,0.01832
19,55,1135,0.0203
19,55,1135,0.0215
19,55,1135,0.02818
19,55,1135,0.03104
19,55,1135,0.03386
19,55,1135,0.03578
19,55,1135,0.03734
19,55,1135,0.04578
19,55,1135,0.0477
19,55,1135,0.05004
19,55,1135,0.0986
19,56,1136,0.0017
19,56,1136,0.0026
19,56,1136,0.00468
19,56,1136,0.00936
19,56,1136,0.01316
19,56,1136,0.01746
19,56,1136,0.02536
19,56,1136,0.02848
19,56,1136,0.0295
19,56,1136,0.03576
19,56,1136,0.03896
19,56,1136,0.04454
19,56,1136,0.0453
19,56,1136,0.0462
19,56,1136,0.04844
19,56,1136,0.04932
19,57,1137,0.00176
19,57,1137,0.00262
19,57,1137,0.00344
19,57,1137,0.00484
19,57,1137,0.00616
19,57,1137,0.0072
19,57,1137,0.0099
19,57,1137,0.01084
19,57,1137,0.01278
19,57,1137,0.01472
19,57,1137,0.01776
19,57,1137,0.02006
19,57,1137,0.02282
19,57,1137,0.02686
19,57,1137,0.02792
19,57,1137,0.03668
19,57,1137,0.04178
19,57,1137,0.04258
19,57,1137,0.046
19,57,1137,0.04884
19,57,1137,0.05122
19,58,1138,0.00208
19,58,1138,0.00306
19,58,1138,0.00568
19,58,1138,0.00634
19,58,1138,0.00912
19,58,1138,0.0164
19,58,1138,0.01742
19,58,1138,0.01864
19,58,1138,0.02032
19,58,1138,0.02644
19,58,1138,0.02728
19,58,1138,0.02896
19,58,1138,0.03088
19,58,1138,0.03276
19,58,1138,0.04468
19,58,1138,0.04716
19,58,1138,0.05082
19,59,1139,0.00028
19,59,1139,0.00172
19,59,1139,0.00264
19,59,1139,0.0087
19,59,1139,0.01194
19,59,1139,0.01348
19,59,1139,0.01628
19,59,1139,0.022
19,59,1139,0.02396
19,59,1139,0.02886
19,59,1139,0.02994
19,59,1139,0.03446
19,59,1139,0.03614
19,59,1139,0.03766
